kode_golongan;kode_bidang;kode_kelompok;kode_sub_kelompok;kode_sub_sub_kelompok;nama_sub_sub_kelompok
3;3;3;1;43;Spektrum Analyzer
3;3;3;1;44;Tube Tester (Alat Ukur Universal)
3;3;3;1;45;Dosimeter & Accesories
3;3;3;1;46;Survey Meter (Alat Ukur Universal)
3;3;3;1;47;Sound Detector
3;3;3;1;48;Vidicon Quick Tester
3;3;3;1;49;Pattern For TV Adjustment
3;3;3;1;50;Power Meter Cillibrator
3;3;3;1;51;Thermistor
3;3;3;1;52;Signal Generator Audio VHF, UHF
3;3;3;1;53;X - Tal Detector
3;3;3;1;54;CO - Axial Slot Line
3;3;3;1;55;RF Volt Meter
3;3;3;1;56;Frekquency Wave Meter
3;3;3;1;57;Megger
3;3;3;1;58;CO Axial Attenuator
3;3;3;1;59;Variabel CO Axial Attenuator
3;3;3;1;60;Directional Coupler (Alat Ukur Universal)
3;3;3;1;61;Pin Modulator
3;3;3;1;62;Logig Trouble Shoting Kit
3;3;3;1;63;SWR Meter
3;3;3;1;64;Memori Programmer
3;3;3;1;65;Logig Statc Analyzer
3;3;3;1;66;Frequency Cuonter
3;3;3;1;67;Universal Bridge
3;3;3;1;68;FB Meter
3;3;3;1;69;Noise
3;3;3;1;70;Radiation Monitor Isotropic
3;3;3;1;71;Phase Meter
3;3;3;1;72;Global Positioning System
3;3;3;1;73;ILS. Calibration RX.
3;3;3;1;74;DCP ( Alat Control ) Sensor
3;3;3;1;75;Moisteur Meter
3;3;3;1;76;Rota Meter
3;3;3;1;77;Mini Phasec View
3;3;3;1;78;Frequency Inverter
3;3;3;1;79;Accumeter
3;3;3;1;80;Temperatur Digital
3;3;3;1;81;Argometer
3;3;3;1;82;Dial Test Indicator
3;3;3;1;83;Speed Meter
3;3;3;1;84;Oil Bath, Hart Scientific
3;3;3;1;85;Speed Detector
3;3;3;1;86;Thermohygrometer (Alat Ukur Universal)
3;3;3;1;87;Traffic Counter
3;3;3;1;88;Standar Test Gauge
3;3;3;1;90;Sigma Meter
3;3;3;1;91;Ionisasi Meter
3;3;3;1;92;Rotan Sampler Spliter
3;3;3;1;93;Henry Meter
3;3;3;1;94;Mesin Kocok Horisontal
3;3;3;1;95;Capasitor Meter
3;3;3;1;96;Microprocessor Conductivity
3;3;3;1;97;UHF Out Pusttessting Equipment
3;3;3;1;98;Shrangkage Limit Apparatus
3;3;3;1;99;R.F. Signal Generator
3;3;3;1;100;Dewmeter Print
3;3;3;1;102;Orbital Shaker
3;3;3;1;103;VHF/UHF Dummy Load
3;3;3;1;104;Ozonizer
3;3;3;1;105;Psophometric Weighting Network
3;3;3;1;106;Personal CDT
3;3;3;1;107;Portable Test Reck
3;3;3;1;108;Radio Meter (Alat Ukur Universal)
3;3;3;1;109;Nmotor Drive Wire Wropper
3;3;3;1;110;Salinity Temp Depth Analizer
3;3;3;1;111;Digital Circuit Tester
3;3;3;1;112;Salinometer
3;3;3;1;113;Field Strength Meter
3;3;3;1;114;Acientific Soundeer System
3;3;3;1;115;Alterneatur
3;3;3;1;116;Senter Bawah Air
3;3;3;1;117;Mega Ohm Tester
3;3;3;1;118;Six Place Hidromanifold
3;3;3;1;119;Insulation Tester (Alat Ukur Universal)
3;3;3;1;120;Sonicator Virsoic Call Disluptor
3;3;3;1;121;Electric Bench
3;3;3;1;122;Sweep Function Generator
3;3;3;1;123;Loadmeter
3;3;3;1;124;System UV Sterelisasi dan Sirkulasi AI
3;3;3;1;125;Counter Tester
3;3;3;1;126;System For Chemical Oxygen Demond
3;3;3;1;127;The Dacor Seasprint Under Water Vehicle
3;3;3;1;128;Titration Unit
3;3;3;1;129;Ultrasonic Cleaner (Alat Ukur Universal)
3;3;3;1;130;Water Analysis Kit
3;3;3;1;131;Wheel Meter
3;3;3;1;132;Proyection Polariscope
3;3;3;1;133;CDMA/GSM Test
3;3;3;1;134;Antenna Selector
3;3;3;1;135;Log Periodic Antenna
3;3;3;1;136;Alat Ukur Sigmat
3;3;3;1;999;Alat Ukur Universal Lainnya
3;3;3;2;0;UNIVERSAL TESTER
3;3;3;2;1;Frequency Counter (Universal Tester)
3;3;3;2;2;Insulation Res Meter Mod
3;3;3;2;3;Noise & Distortion Meter
3;3;3;2;4;Oscilator Distortion Meter
3;3;3;2;5;Oscilator Test Signal
3;3;3;2;6;Oscilator Widw Band
3;3;3;2;7;Oscilator Sweep
3;3;3;2;8;Precision Encoder Monitor
3;3;3;2;9;Plambicon Test Unit
3;3;3;2;10;Scanner (Universal Tester)
3;3;3;2;11;Time Interval Unit
3;3;3;2;12;Universal Counter (Universal Tester)
3;3;3;2;13;Video Noise Meter
3;3;3;2;14;Admintance Meter
3;3;3;2;15;Admintance Bride
3;3;3;2;16;Fieldstrength Meter
3;3;3;2;17;RF Bridge
3;3;3;2;18;RF Push Button Attenuator
3;3;3;2;19;Vision And Sound Nyquist Demodulator AMF
3;3;3;2;20;V.S.W.R Standing Review
3;3;3;2;22;Digital Frequence Meter
3;3;3;2;23;Vindicam Quick Tester
3;3;3;2;24;Coaxial ATT
3;3;3;2;25;Variable Coaxial ATT
3;3;3;2;26;Logic Probe (Universal Tester)
3;3;3;2;27;Survey Meter (Universal Tester)
3;3;3;2;28;Logic Comparator
3;3;3;2;999;Universal Tester Lainnya
3;3;3;3;0;ALAT UKUR/PEMBANDING
3;3;3;3;1;Ukuran Johanson (Alat Pembanding Standar Ukuran Panjang)
3;3;3;3;2;Micro Indicator (Dengan Perlengkapan Suparto Pointers Dan Revolv
3;3;3;3;3;Perlengkapan Micro Indicator
3;3;3;3;4;Psycometer Vanlambrecht
3;3;3;3;5;Psycometer
3;3;3;3;6;Barometer Logam
3;3;3;3;7;Barometer Mercury
3;3;3;3;8;Manometer Untuk Mesin
3;3;3;3;9;Monotor Precisi
3;3;3;3;10;Alat Pemeriksa Manometer ( Dengan Perlengkapan )
3;3;3;3;11;Alat Pemeriksaan Zat Cair
3;3;3;3;12;Termometer Standar
3;3;3;3;13;Termometer Govermen Tester 0 Derajat Sampai Dengan 100 Derajat C
3;3;3;3;14;Thermostat ( Penguji Pemeriksaan Termometer )
3;3;3;3;15;Jam Ukur ( Meet Lock )
3;3;3;3;16;Hardnes Tester
3;3;3;3;17;Stopwatch
3;3;3;3;18;Loup
3;3;3;3;19;Planimeter (Alat Ukur/pembanding)
3;3;3;3;20;Metra Block
3;3;3;3;21;Lemari Baja Pengering
3;3;3;3;22;Sanblas Unit
3;3;3;3;23;Alat Pemeriksaan Timbangan Tekanan Beroda
3;3;3;3;24;Stelan Instrumen Bourje
3;3;3;3;25;Lampu Untuk Menerangi  Skala Neraca Pakai Standar
3;3;3;3;26;Avometer Su 20 - 20 K
3;3;3;3;27;Trappo 1.000 Watt
3;3;3;3;28;Tool Set
3;3;3;3;29;Landasan Cap Lengkap
3;3;3;3;30;Kaki Tiga Gantungan Dacin
3;3;3;3;31;Alat Pendatar Takaran Bensin
3;3;3;3;32;Tang Plombir / Segel
3;3;3;3;33;Exicator Besar
3;3;3;3;34;Exicator Kecil
3;3;3;3;35;Desicator ( Size ) 3
3;3;3;3;36;Desicator ( Size ) 4
3;3;3;3;37;Botol Air Saling Dari 25 Liter
3;3;3;3;38;Picnometer
3;3;3;3;39;Desimeter ( Hidrometer )
3;3;3;3;40;Telescope Tile Varieble
3;3;3;3;41;Optical Strean ( Untuk Pemeriksaan Kaca )
3;3;3;3;42;Optocal Teknis Gange ( Pengukur Tebal Dinding )
3;3;3;3;43;Lifter Capasitas 500 Kg
3;3;3;3;44;Taximeter Tester
3;3;3;3;45;Spedometer Tester
3;3;3;3;46;Standard Guage Blocks
3;3;3;3;47;Finest Direct Reading Intern Micrometer Of Varios Range Up To 10
3;3;3;3;48;Constant Temperature Combined Bridge Thermostat
3;3;3;3;49;Transparan Plastic Rack Insert For 20 Test Test Tubes 75 X 17
3;3;3;3;50;Water Bath Plexiglass Capasity 71
3;3;3;3;51;Test Tube Rack Stainlesstel With 10 Holes 18 mm DIA
3;3;3;3;52;Calorimeter Thermometer Aceto Bestmen Certificate
3;3;3;3;53;Sit Of Gauge Pretition Lands Berger Thermometer
3;3;3;3;54;Set Of 14 Hight Precision Ameral Thermometer
3;3;3;3;55;Addition Tuner Stop Watch
3;3;3;3;56;Universal Clamp, Clamping Range 6 To 12 mm
3;3;3;3;57;Universal Clamp, Clamping Range 6 To 75 mm
3;3;3;3;58;Venier Caliver
3;3;3;3;59;Propile Proyektor Toyo Serie
3;3;3;3;60;Tool Maker Microscope Magnification 30 X
3;3;3;3;61;Microscope Multiview
3;3;3;3;999;Alat Ukur/Pembanding Lainnya
3;3;3;4;0;ALAT UKUR LAINNYA
3;3;3;4;1;Meter X - 27 Dari Platina Tridium
3;3;3;4;2;H - Meter Dari Baja Nikel
3;3;3;4;3;Komparator
3;3;3;4;4;Alat Pengukur Garis Tengah
3;3;3;4;5;Ban Ukur
3;3;3;4;6;Diameter Tape
3;3;3;4;7;Ukuran Tinggi Orang
3;3;3;4;8;Schuifmaat ( Ukuran Ingsut )
3;3;3;4;9;Lifter Standard ( 1 Liter )
3;3;3;4;10;Bejana Ukur
3;3;3;4;11;Alat Ukur Kadar Air (Alat Ukur Lainnya)
3;3;3;4;12;Alat Ukur Pemecah Kulit Gabah
3;3;3;4;13;Rain Gauge
3;3;3;4;14;Needle Lift Sensor
3;3;3;4;999;Alat Ukur Lainnya
3;3;3;5;0;ALAT TIMBANGAN/BIARA
3;3;3;5;1;Timbangan Jembatan Capasitas 10 Ton
3;3;3;5;2;Timbangan Meja Capasitas 10 Kg
3;3;3;5;3;Timbangan Meja Capasitas 5 Kg
3;3;3;5;4;Timbangan Bbi Capasitas 100 Kg
3;3;3;5;5;Timbangan Bbi Capasitas 25 Kg
3;3;3;5;6;Timbangan Bbi Capasitas 15 Kg ( Timbangan Bayi )
3;3;3;5;7;Timbangan Bbi Capasitas 10 Kg
3;3;3;5;8;Timbangan Cepat Capasitas 10 Kg
3;3;3;5;9;Timbangan Cepat Capasitas 25 Kg
3;3;3;5;10;Timbangan Cepat Capasitas 200 Kg
3;3;3;5;11;Timbangan Pegas Capasitas 10 Kg
3;3;3;5;12;Timbangan Pegas Capasitas 50 Kg (Alat Timbangan/biara)
3;3;3;5;14;Timbangan Surat Capasitas 100 Kg
3;3;3;5;15;Timbangan Kwadran Capasitas 100 Kg
3;3;3;5;16;Timbangan Sentisimal Dacin Kuningan
3;3;3;5;17;Timbangan Gula Gaveka
3;3;3;5;18;Timbangan Gantung Capasitas 50 Gram
3;3;3;5;19;Neraca Halus + Lemari Capasitas 500 Gram
3;3;3;5;20;Neraca Parama E
3;3;3;5;21;Neraca Parama D Capasitas 5 Gram
3;3;3;5;22;Neraca Percisi Elektronik Capasitas 1 Kg.
3;3;3;5;23;Neraca Percisi ( Single Pan ) Capasitas 20 Kg.
3;3;3;5;24;Neraca Percisi ( Elektronik Vacum Me )
3;3;3;5;25;Neraca Percisi 30 Kg ( Micro Balance )
3;3;3;5;26;Neraca Percisi Capasitas 50 Gram
3;3;3;5;27;Neraca Percisi Capasitas 1 Kg.
3;3;3;5;28;Neraca Tera E
3;3;3;5;29;Neraca Tera A Capasitas 75 Kg.
3;3;3;5;30;Neraca Tera B Capasitas 10 Kg.
3;3;3;5;31;Neraca Torsion Balance Capasitas 500 Gram
3;3;3;5;32;Neraca Analisa Capasitas 1000 Gram
3;3;3;5;33;Neraca Analisa Capasitas 20 Kg
3;3;3;5;34;Neraca Capasitas 1 Kg.
3;3;3;5;35;Neraca Capasitas 20 Kg.
3;3;3;5;36;Moister Meter
3;3;3;5;37;Neraca Dengan Digital Display
3;3;3;5;999;Alat Timbangan/Biara Lainnya
3;3;3;6;0;ANAK TIMBANGAN / BIARA
3;3;3;6;1;Kilogram Tembaga Nasional Platina
3;3;3;6;2;Kilogram Tembaga Bentuk Tong Bersadur Mas Murni 1 Kg.
3;3;3;6;3;Kilogram Sepuh Mas 1 Kg. Pakai Tombol
3;3;3;6;4;Kilogram Baja Berbentuk Tong Bersadur Croom
3;3;3;6;5;Kilogram Dari Baja Berbentuk Slinder
3;3;3;6;6;Kilogram Kerja Standar Tk.II
3;3;3;6;7;Kilogram Standar
3;3;3;6;8;Anak Timbangan Tembaga Kantor Tk.III
3;3;3;6;9;Anak Timbangan Miligram
3;3;3;6;10;Anak Timbangan Miligram Platina
3;3;3;6;11;Anak Timbangan Miligram Aluminium
3;3;3;6;12;Anak Timbangan Gram Standar 1 Gram
3;3;3;6;13;Anak Timbangan Halus Dari 1.000 - 1 Gram
3;3;3;6;14;Anak Timbangan Biasa Dari 1.000 - 1 Gram
3;3;3;6;15;Anak Timbangan Bidur
3;3;3;6;16;Anak Timbangan Dari Besi
3;3;3;6;17;Anak Timbangan Keping ( Mulut Kecil )
3;3;3;6;18;Anak Timbangan Keping ( Mulut Besar )
3;3;3;6;999;Anak Timbangan / Biara Lainnya
3;3;3;7;0;TAKARAN KERING
3;3;3;7;1;Takaran Kering Dari 100 - 50 - 20 Liter
3;3;3;7;2;Takaran Kering Dari 10 S/D 0,5 Liter
3;3;3;7;999;Takaran Kering Lainnya
3;3;3;8;0;TAKARAN BAHAN BANGUNAN
3;3;3;8;1;Takaran Bahan Bangunan 2 HL Berbentuk Tong
3;3;3;8;999;Takaran Bahan Bangunan Lainnya
3;3;3;9;0;TAKARAN LAINNYA
3;3;3;9;1;Takaran Latex/Getah Susu
3;3;3;9;2;Takaran Buah Kopi Dari 0,5 HL
3;3;3;9;3;Takaran Kapuk Dari Kayu 2 Dan 1 HL
3;3;3;9;4;Takaran Minyak Dari Besi 0,5 HL
3;3;3;9;5;Takaran Gandum 0,5 HL
3;3;3;9;999;Takaran Lainnya
3;3;3;99;999;Alat Ukur Lainnya
3;4;0;0;0;ALAT PERTANIAN
3;4;1;0;0;ALAT PENGOLAHAN
3;4;1;1;0;ALAT PENGOLAHAN TANAH DAN TANAMAN
3;4;1;1;1;Bajak Kayu
3;4;1;1;2;Bajak Muara
3;4;1;1;3;Pacul
3;4;1;1;4;Linggis
3;4;1;1;5;Garpu Pacul
3;4;1;1;6;Garpu Kayu
3;4;1;1;7;Garpu Besi
3;4;1;1;8;Tractor Four Wheel (Dengan Kelengkapannya)
3;4;1;1;9;Tractor Tangan Dengan Perlengkapannya
3;4;1;1;999;Alat Pengolahan Tanah Dan Tanaman Lainnya
3;4;1;2;0;ALAT PEMELIHARAAN TANAMAN/IKAN/TERNAK
3;4;1;2;1;Kored
3;4;1;2;2;Arit
3;4;1;2;3;Babatan
3;4;1;2;4;Pacul Dangir
3;4;1;2;5;Penyemprot Otomatis (Automatic Sprayer)
3;4;1;2;6;Penyemprot Mesin (Power Sprayer)
3;4;1;2;7;Penyemprot Tangan (Hand Sprayer)
3;4;1;2;8;Alat Penyiang Tanaman
3;4;1;2;999;Alat Pemeliharaan Tanaman/Ikan/Ternak Lainnya
3;4;1;3;0;ALAT PANEN
3;4;1;3;1;Ani-Ani
3;4;1;3;2;Alat Perontokan (Thresser Pedal)
3;4;1;3;3;Alat Perontokan Mesin (Power Thresser)
3;4;1;3;4;Alat Pemipil Jagung
3;4;1;3;5;Alat Pengering (Dryer)
3;4;1;3;6;Alat Pengukur Kadar Air (Moisture Tester)
3;4;1;3;7;Alat Penggiling Kopi
3;4;1;3;8;Alat Pengolah Tepung
3;4;1;3;9;Alat Bantu Uji Tumbuh
3;4;1;3;10;Alat Penampi
3;4;1;3;999;Alat Panen Lainnya
3;4;1;4;0;ALAT PENYIMPAN HASIL PERCOBAAN PERTANIAN
3;4;1;4;1;Cold Storage (Kamar Pendingin)
3;4;1;4;2;Selo (Kotak Penyimpanan) Dengan Pengatur Temperatur
3;4;1;4;3;Rak-Rak Penyimpan
3;4;1;4;4;Lemari Penyimpan
3;4;1;4;999;Alat Penyimpan Hasil Percobaan Pertanian Lainnya
3;4;1;5;0;ALAT LABORATORIUM PERTANIAN
3;4;1;5;1;Alat Pengukur Curah Hujan
3;4;1;5;2;Alat Pengukur Cahaya
3;4;1;5;3;Alat Pengukur Intensitas Cahaya
3;4;1;5;4;Alat Pengukur Temperatur
3;4;1;5;5;Alat Pengukur P.H. Tanah (Soil Tester)
3;4;1;5;6;Alat Pengambil Sample Tanah
3;4;1;5;7;Rice
3;4;1;5;8;Grindding Mill
3;4;1;5;9;Volume Test
3;4;1;5;10;Weight
3;4;1;5;11;Straw Facture
3;4;1;5;12;Falling Number
3;4;1;5;13;Electrode Ph Meter
3;4;1;5;14;Alat Penurun Kadar Air Madu
3;4;1;5;999;Alat Laboratorium Pertanian Lainnya (Alat Pengolahan Pertanian)
3;4;1;6;0;ALAT PROSESING
3;4;1;6;1;Unit Pengaduk
3;4;1;6;2;Alat Pencabut Bulu Ayam
3;4;1;6;3;Alat Pembuat Pelet/Makanan Ternak
3;4;1;6;4;Alat Pembuat Molase Blok
3;4;1;6;5;Mesin Tetas
3;4;1;6;6;Mesin Perah Susu
3;4;1;6;7;Milk Can
3;4;1;6;8;Pengupas Kulit Ari Kedelai
3;4;1;6;9;Pemarut Serat Serba Guna
3;4;1;6;10;Penyawut Singkong
3;4;1;6;11;Gilingan Beras
3;4;1;6;12;Salina Injector
3;4;1;6;13;Scaller Motor
3;4;1;6;14;ULV Cabinet
3;4;1;6;15;TLC Drayer
3;4;1;6;16;Mesin Pencuci Alat (Miele)
3;4;1;6;17;Hydrolic Pieces
3;4;1;6;18;Reaper
3;4;1;6;19;Electric Disk Cutter
3;4;1;6;20;Ragum /Catok
3;4;1;6;21;Diesel Eggane
3;4;1;6;22;Alat Prosesing Daging
3;4;1;6;23;Alat Prosesing Telur
3;4;1;6;24;Ice Cream Maker
3;4;1;6;25;Hand Separator
3;4;1;6;26;Mesin Penepung Beras
3;4;1;6;27;Alat Penggiling Jagung
3;4;1;6;28;Mesin Pengayak Tepung
3;4;1;6;29;Pengolahan Produk Kering
3;4;1;6;30;Penyawut Besar dan Kecil
3;4;1;6;31;Processing Multiguna
3;4;1;6;32;Pump for HPLC and Accessories
3;4;1;6;33;Sausage Feeler Machine
3;4;1;6;34;Twin Paper Roller Bearing
3;4;1;6;35;Skinning Cradle
3;4;1;6;36;Head Restrainer
3;4;1;6;37;Stuning Device
3;4;1;6;38;Penyodok Kotoran
3;4;1;6;39;Pengarah Kepala
3;4;1;6;40;Offal Wash
3;4;1;6;41;Beef Splitter
3;4;1;6;999;Alat Prosesing Lainnya
3;4;1;7;0;ALAT PASCA PANEN
3;4;1;7;1;Alat Pengasapan
3;4;1;7;2;Alat Pembekuan
3;4;1;7;3;Alat Penggiling Padi
3;4;1;7;4;Alat Pencacah Hijauan
3;4;1;7;5;Alat Pemecah Tapioka
3;4;1;7;999;Alat Pasca Panen Lainnya
3;4;1;8;0;ALAT PRODUKSI PERIKANAN
3;4;1;8;1;Pukat
3;4;1;8;2;Double Rig Shrimp Trawl/Pukat Udang Ganda
3;4;1;8;3;Payang ( Termasuk Lampara )
3;4;1;8;4;Danish Seine ( Dogol )
3;4;1;8;5;Beach Seine ( Pukat Pantai )
3;4;1;8;6;Drift Gill Net ( Jaring Insang Hanyut )
3;4;1;8;7;Encircling Gill Net ( Jaring Insang Lingkar )
3;4;1;8;8;Shrimp Gill Net ( Jaring Klitik )
3;4;1;8;9;Set Gill Net ( Jaring Insang Tetap )
3;4;1;8;10;Boat Raft Lift Net ( Bagan Perahu/Rakit )
3;4;1;8;11;Bagan Tancap Berikut Kelong
3;4;1;8;12;Scoop Net ( Serok )
3;4;1;8;13;Jaring Angkat Lainnya
3;4;1;8;14;Guiding Barrier ( Serok )
3;4;1;8;15;Stow Net ( Jermal Termasuk Togo )
3;4;1;8;16;Portable Traps ( Bubu )
3;4;1;8;17;Perangkap Lainnya
3;4;1;8;18;Tuna Long Line ( Rawai Tuna )
3;4;1;8;19;Set Long Line ( Rawai Tetap )
3;4;1;8;20;Skipjack Pole And Lines ( Huhate )
3;4;1;8;21;Trool Line ( Pancing Tonda )
3;4;1;8;22;Pancing Lainnya
3;4;1;8;23;Muroami Inc. Mallalugis
3;4;1;8;24;Jala
3;4;1;8;25;Garpu
3;4;1;8;26;Tombak
3;4;1;8;27;Sea Water Reservoir
3;4;1;8;28;Bak Pemeliharaan Sementara
3;4;1;8;29;Bak Pengendapan
3;4;1;8;30;Keramba ( Jaring Apung )
3;4;1;8;31;Jaring Lingkar
3;4;1;8;32;Pukat Tarik Berkapal
3;4;1;8;33;Pukat Hela
3;4;1;8;34;Pukat Dorong
3;4;1;8;35;Penggaruk
3;4;1;8;36;Jaring Angkat Menetap
3;4;1;8;37;Jaring Angkat Tidak Menetap
3;4;1;8;38;Alat yang Dijatuhkan
3;4;1;8;39;Alat Penjepit dan Melukai
3;4;1;8;999;Alat Produksi Perikanan Lainnya
3;4;1;99;0;ALAT PENGOLAHAN LAINNYA
3;4;1;99;999;Alat Pengolahan Lainnya
3;5;0;0;0;ALAT KANTOR & RUMAH TANGGA
3;5;1;0;0;ALAT KANTOR
3;5;1;1;0;MESIN KETIK
3;5;1;1;1;Mesin Ketik Manual Portable (11-13 Inci)
3;5;1;1;2;Mesin Ketik Manual Standard (14-16 Inci)
3;5;1;1;3;Mesin Ketik Manual Langewagon (18-27 Inci)
3;5;1;1;4;Mesin Ketik Listrik
3;5;1;1;5;Mesin Ketik Listrik Potable (11-13 Inci)
3;5;1;1;6;Mesin Ketik Listrik Standard (14-16 Inci)
3;5;1;1;7;Mesin Ketik Listrik Langewagon (18-27 Inci)
3;5;1;1;8;Mesin Ketik Elektronik/Selektrik
3;5;1;1;9;Mesin Ketik Braille
3;5;1;1;10;Mesin Phromosons
3;5;1;1;11;Mesin Cetak Stereo Piper (Braille)
3;5;1;1;999;Mesin Ketik Lainnya
3;5;1;2;0;MESIN HITUNG/MESIN JUMLAH
3;5;1;2;1;Mesin Hitung Manual
3;5;1;2;2;Mesin Hitung Listrik
3;5;1;2;3;Mesin Hitung Elektronik/Calculator
3;5;1;2;4;Mesin Kas Register
3;5;1;2;5;Abakus (Alat Hitung)
3;5;1;2;6;Blokycs (Mesin Hitung Braille)
3;5;1;2;7;Mesin Penghitung Uang
3;5;1;2;8;Mesin Pembukuan
3;5;1;2;9;Mesin Penghitung Kertas/Pita Cukai
3;5;1;2;999;Mesin Hitung/Mesin Jumlah Lainnya
3;5;1;3;0;ALAT REPRODUKSI (PENGGANDAAN)
3;5;1;3;1;Mesin Stensil Manual Folio
3;5;1;3;2;Mesin Stensil Manual Double Folio
3;5;1;3;3;Mesin Stensil Listrik Folio
3;5;1;3;4;Mesin Stensil Listrik Double Folio
3;5;1;3;5;Mesin Stensil Spiritus Manual
3;5;1;3;6;Mesin Stensil Spiritus Listrik
3;5;1;3;7;Mesin Fotocopy Folio
3;5;1;3;8;Mesin Fotocopy Double Folio
3;5;1;3;9;Mesin Fotocopy Electronic
3;5;1;3;10;Mesin Thermoforn
3;5;1;3;11;Mesin Fotocopy Lainnya
3;5;1;3;12;Risograf
3;5;1;3;999;Alat Reproduksi (Penggandaan) Lainnya
3;5;1;4;0;ALAT PENYIMPAN PERLENGKAPAN KANTOR
3;5;1;4;1;Lemari Besi/Metal
3;5;1;4;2;Lemari Kayu
3;5;1;4;3;Rak Besi
3;5;1;4;4;Rak Kayu
3;5;1;4;5;Filing Cabinet Besi
3;5;1;4;6;Filing Cabinet Kayu
3;5;1;4;7;Brandkas
3;5;1;4;8;Peti Uang/Cash Box/Coin Box
3;5;1;4;9;Kardex Besi
3;5;1;4;10;Kardex Kayu
3;5;1;4;11;Rotary Filling
3;5;1;4;12;Compact Rolling
3;5;1;4;13;Buffet
3;5;1;4;14;Mobile File
3;5;1;4;15;Locker
3;5;1;4;16;Roll Opek
3;5;1;4;17;Tempat Menyimpan Gambar
3;5;1;4;18;Kontainer
3;5;1;4;19;Coin Box
3;5;1;4;20;Lemari Display
3;5;1;4;21;Water Proof Box
3;5;1;4;22;Folding Container Box
3;5;1;4;23;Box Truck
3;5;1;4;24;Laci Box
3;5;1;4;25;Lemari Katalog
3;5;1;4;999;Alat Penyimpan Perlengkapan Kantor Lainnya
3;5;1;5;0;ALAT KANTOR LAINNYA
3;5;1;5;1;Tabung Pemadam Api
3;5;1;5;2;Hydrant
3;5;1;5;3;Sprinkler
3;5;1;5;4;Fire Alarm
3;5;1;5;5;Rambu-Rambu
3;5;1;5;6;Narkotik Test
3;5;1;5;7;CCTV - Camera Control Television System
3;5;1;5;8;Papan Visual/Papan Nama
3;5;1;5;9;Movitex Board
3;5;1;5;10;White Board
3;5;1;5;11;Alat Detektor Uang Palsu
3;5;1;5;12;Alat Detektor Barang Terlarang/X Ray
3;5;1;5;13;Copy Board/Elektric White Board
3;5;1;5;14;Peta
3;5;1;5;15;Alat Penghancur Kertas
3;5;1;5;16;Globe
3;5;1;5;17;Mesin Absensi
3;5;1;5;18;Dry Seal
3;5;1;5;19;Fergulator
3;5;1;5;20;Cream Polisher
3;5;1;5;21;Mesin Perangko
3;5;1;5;22;Check Writer
3;5;1;5;23;Numerator
3;5;1;5;24;Alat Pemotong Kertas
3;5;1;5;25;Headmachine Besar
3;5;1;5;26;Perforator Besar
3;5;1;5;27;Alat Pencetak Label
3;5;1;5;28;Overhead Projector
3;5;1;5;29;Hand Metal Detector
3;5;1;5;30;Walkman Detector
3;5;1;5;31;Panel Pameran
3;5;1;5;32;Alat Pengaman / Sinyal
3;5;1;5;33;Board Modulux
3;5;1;5;34;Porto Safe Travel Cose
3;5;1;5;35;Disk Prime
3;5;1;5;36;Megashow
3;5;1;5;37;White Board Electronic
3;5;1;5;38;Laser Pointer
3;5;1;5;39;Display
3;5;1;5;40;Exhauster Form
3;5;1;5;41;Rubu Mujayyab
3;5;1;5;42;Electric Dumper
3;5;1;5;43;Mesin Teraan
3;5;1;5;44;Mesin Laminating
3;5;1;5;45;Penangkal Petir
3;5;1;5;46;Stempel Timbul/Bulat
3;5;1;5;47;Lampu-lampu Kristal
3;5;1;5;48;LCD Projector/Infocus
3;5;1;5;49;Flip Chart
3;5;1;5;50;Binding Machine
3;5;1;5;51;Softboard
3;5;1;5;52;Alat Perekam Suara (Voice Pen)
3;5;1;5;53;Acces Control System
3;5;1;5;54;Intruction Detector
3;5;1;5;55;Monitor Panel With Mimic Board
3;5;1;5;56;Panic Button System, Alarm Indicator
3;5;1;5;57;Pintu Elektrik (yang Memakai Akses)
3;5;1;5;58;Focusing Screen/Layar LCD Projector
3;5;1;5;59;Alat Detektor Barang Terlarang
3;5;1;5;60;Proyector Spider Bracket
3;5;1;5;61;Papan Gambar
3;5;1;5;62;Bel
3;5;1;5;63;Electric Pressing Machine
3;5;1;5;64;Encapsulator (Jarasonic welder)
3;5;1;5;65;Deacidificator Unit (Non Aquas)
3;5;1;5;66;Full Automatic Leaf Caster
3;5;1;5;67;Conservation Tools
3;5;1;5;68;Board Stan
3;5;1;5;69;Vacum Freeze Dry Chamber
3;5;1;5;70;Kotak Surat
3;5;1;5;71;Gembok
3;5;1;5;72;Compact Hand Projector
3;5;1;5;73;Alat Sidik Jari
3;5;1;5;74;Alat Penghancur Jarum
3;5;1;5;75;Walkthrough/ Portal Metal Detector
3;5;1;5;76;Handheld Trace Detector
3;5;1;5;77;Alat Deteksi Pita Cukai Palsu/ Video Spectral Comparator
3;5;1;5;78;Mesin Packing/ Starpping Machine
3;5;1;5;79;Television Control Operasional Lift
3;5;1;5;80;Mesin Antrian
3;5;1;5;81;Papan Pengumuman
3;5;1;5;82;Mesin Fogging
3;5;1;5;83;Teralis
3;5;1;5;999;Perkakas Kantor Lainnya
3;5;1;99;0;ALAT KANTOR LAINNYA
3;5;1;99;999;Alat Kantor Lainnya
3;5;2;0;0;ALAT RUMAH TANGGA
3;5;2;1;0;MEUBELAIR
